"management","node_id","taxon","abun","services","type","body_size","weight","output"
"SI",132,"Flower-visiting",1388.963231,"Pollination","D",1,1388.963231,"+"
"SI",223,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"SI",256,"Flower-visiting",1419.37544211394,"Pollination","D",1,1419.37544211394,"+"
"SI",142,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"SI",143,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"SI",222,"Flower-visiting",662.66158435,"Pollination","D",1,662.66158435,"+"
"SI",158,"Flower-visiting",914.874718,"Pollination","D",1,914.874718,"+"
"SI",170,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"SI",267,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"SI",140,"Flower-visiting",900.4761615,"Pollination","D",1,900.4761615,"+"
"SI",308,"Flower-visiting",2578.9274785,"Pollination","D",1,2578.9274785,"+"
"SI",305,"Flower-visiting",332.813494,"Pollination","D",1,332.813494,"+"
"SI",520,"Butterfly",152.257722581464,"Pollination","D",1,152.257722581464,"+"
"SI",521,"Butterfly",4563.94385766421,"Pollination","D",1,4563.94385766421,"+"
"SI",517,"Butterfly",172.594156661818,"Pollination","D",1,172.594156661818,"+"
"SI",518,"Butterfly",191.459796921464,"Pollination","D",1,191.459796921464,"+"
"SI",523,"Butterfly",208.191890441464,"Pollination","D",1,208.191890441464,"+"
"SI",527,"Butterfly",84.12691459,"Pollination","D",1,84.12691459,"+"
"SI",529,"Butterfly",357.644287356846,"Pollination","D",1,357.644287356846,"+"
"SI",526,"Butterfly",59.865885144304,"Pollination","D",1,59.865885144304,"+"
"SI",290,"Flower-visiting",338.804048613938,"Pollination","D",1,338.804048613938,"+"
"SI",271,"Flower-visiting",338.804048613938,"Pollination","D",1,338.804048613938,"+"
"SI",124,"Flower-visiting",4649.20092235575,"Pollination","D",1,4649.20092235575,"+"
"SI",310,"Flower-visiting",677.608097227877,"Pollination","D",1,677.608097227877,"+"
"SI",237,"Flower-visiting",338.804048613938,"Pollination","D",1,338.804048613938,"+"
"SI",309,"Flower-visiting",338.804048613938,"Pollination","D",1,338.804048613938,"+"
"SI",197,"Flower-visiting",677.608097227877,"Pollination","D",1,677.608097227877,"+"
"SI",224,"Flower-visiting",708.593550763938,"Pollination","D",1,708.593550763938,"+"
"SI",112,"Flower-visiting",11695.9384074197,"Pollination","D",1,11695.9384074197,"+"
"SI",129,"Flower-visiting",1078.38305311394,"Pollination","D",1,1078.38305311394,"+"
"SI",101,"Flower-visiting",677.608097227877,"Pollination","D",1,677.608097227877,"+"
"SI",303,"Flower-visiting",338.804048613938,"Pollination","D",1,338.804048613938,"+"
"SI",294,"Flower-visiting",338.804048613938,"Pollination","D",1,338.804048613938,"+"
"SI",331,"Flower-visiting",2557.54106211394,"Pollination","D",1,2557.54106211394,"+"
"SI",113,"Flower-visiting",338.804048613938,"Pollination","D",1,338.804048613938,"+"
"SI",171,"Flower-visiting",893.488302113938,"Pollination","D",1,893.488302113938,"+"
"SI",213,"Flower-visiting",338.804048613938,"Pollination","D",1,338.804048613938,"+"
"SI",127,"Flower-visiting",677.608097227877,"Pollination","D",1,677.608097227877,"+"
"SI",232,"Flower-visiting",1714.27615972963,"Pollination","D",1,1714.27615972963,"+"
"SI",324,"Flower-visiting",1714.27615972963,"Pollination","D",1,1714.27615972963,"+"
"SI",286,"Flower-visiting",1714.27615972963,"Pollination","D",1,1714.27615972963,"+"
"SI",317,"Flower-visiting",2840.38579909463,"Pollination","D",1,2840.38579909463,"+"
"SI",318,"Flower-visiting",1714.27615972963,"Pollination","D",1,1714.27615972963,"+"
"SI",519,"Butterfly",49.3604960072488,"Pollination","D",1,49.3604960072488,"+"
"SI",299,"Flower-visiting",1145.1581155,"Pollination","D",1,1145.1581155,"+"
"SI",528,"Butterfly",27.29549808,"Pollination","D",1,27.29549808,"+"
"SI",122,"Flower-visiting",604.9422397,"Pollination","D",1,604.9422397,"+"
"SI",279,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",188,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",189,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",266,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",211,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",304,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",272,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",150,"Flower-visiting",672.260622,"Pollination","D",1,672.260622,"+"
"SI",319,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",165,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",109,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"SI",259,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"SI",195,"Flower-visiting",739.5790043,"Pollination","D",1,739.5790043,"+"
"SI",125,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"SI",210,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"SI",297,"Flower-visiting",739.5790043,"Pollination","D",1,739.5790043,"+"
"SI",230,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"SI",201,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"SI",296,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"SI",337,"Flower-visiting",554.6842535,"Pollination","D",1,554.6842535,"+"
"SI",301,"Flower-visiting",3697.8950225,"Pollination","D",1,3697.8950225,"+"
"SI",217,"Flower-visiting",5177.0530315,"Pollination","D",1,5177.0530315,"+"
"SI",208,"Flower-visiting",739.5790045,"Pollination","D",1,739.5790045,"+"
"SI",302,"Flower-visiting",739.5790045,"Pollination","D",1,739.5790045,"+"
"SI",114,"Flower-visiting",1294.263258,"Pollination","D",1,1294.263258,"+"
"SI",200,"Flower-visiting",739.5790045,"Pollination","D",1,739.5790045,"+"
"SI",154,"Flower-visiting",739.5790045,"Pollination","D",1,739.5790045,"+"
"SI",285,"Flower-visiting",1109.368507,"Pollination","D",1,1109.368507,"+"
"SI",516,"Butterfly",47.408974357,"Pollination","D",1,47.408974357,"+"
"SI",522,"Butterfly",47.40897436,"Pollination","D",1,47.40897436,"+"
"I",330,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",105,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",321,"Flower-visiting",3349.9174643,"Pollination","D",1,3349.9174643,"+"
"I",202,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",260,"Flower-visiting",23041.0192196525,"Pollination","D",1,23041.0192196525,"+"
"I",123,"Flower-visiting",11059.8003642062,"Pollination","D",1,11059.8003642062,"+"
"I",312,"Flower-visiting",1348.51890685,"Pollination","D",1,1348.51890685,"+"
"I",183,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",179,"Flower-visiting",19048.4579073288,"Pollination","D",1,19048.4579073288,"+"
"I",164,"Flower-visiting",11757.8175780341,"Pollination","D",1,11757.8175780341,"+"
"I",141,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",126,"Flower-visiting",6512.41741203342,"Pollination","D",1,6512.41741203342,"+"
"I",193,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",166,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",228,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",322,"Flower-visiting",4007.3205386,"Pollination","D",1,4007.3205386,"+"
"I",278,"Flower-visiting",1335.78223475,"Pollination","D",1,1335.78223475,"+"
"I",144,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",198,"Flower-visiting",373.787165,"Pollination","D",1,373.787165,"+"
"I",326,"Flower-visiting",676.25828485,"Pollination","D",1,676.25828485,"+"
"I",128,"Flower-visiting",385.54212975,"Pollination","D",1,385.54212975,"+"
"I",265,"Flower-visiting",771.0842595,"Pollination","D",1,771.0842595,"+"
"I",245,"Flower-visiting",1893.00642025,"Pollination","D",1,1893.00642025,"+"
"I",307,"Flower-visiting",15359.3951158895,"Pollination","D",1,15359.3951158895,"+"
"I",281,"Flower-visiting",385.54212975,"Pollination","D",1,385.54212975,"+"
"I",280,"Flower-visiting",385.54212975,"Pollination","D",1,385.54212975,"+"
"I",248,"Flower-visiting",385.54212975,"Pollination","D",1,385.54212975,"+"
"I",190,"Flower-visiting",1153.3135934341,"Pollination","D",1,1153.3135934341,"+"
"I",186,"Flower-visiting",681.64491355,"Pollination","D",1,681.64491355,"+"
"I",284,"Flower-visiting",385.54212975,"Pollination","D",1,385.54212975,"+"
"I",203,"Flower-visiting",385.54212975,"Pollination","D",1,385.54212975,"+"
"I",196,"Flower-visiting",1726.55952875,"Pollination","D",1,1726.55952875,"+"
"I",131,"Flower-visiting",736.380031,"Pollination","D",1,736.380031,"+"
"I",138,"Flower-visiting",2743.02572565,"Pollination","D",1,2743.02572565,"+"
"I",249,"Flower-visiting",1408.640653,"Pollination","D",1,1408.640653,"+"
"I",233,"Flower-visiting",1661.3990926,"Pollination","D",1,1661.3990926,"+"
"I",238,"Flower-visiting",4771.0981254,"Pollination","D",1,4771.0981254,"+"
"I",288,"Flower-visiting",296.1027838,"Pollination","D",1,296.1027838,"+"
"I",209,"Flower-visiting",1405.4712908,"Pollination","D",1,1405.4712908,"+"
"I",287,"Flower-visiting",650.61492765,"Pollination","D",1,650.61492765,"+"
"I",181,"Flower-visiting",348.1438078,"Pollination","D",1,348.1438078,"+"
"I",250,"Flower-visiting",1248.6199693,"Pollination","D",1,1248.6199693,"+"
"I",306,"Flower-visiting",2584.61376087883,"Pollination","D",1,2584.61376087883,"+"
"I",253,"Flower-visiting",1087.7228123,"Pollination","D",1,1087.7228123,"+"
"I",251,"Flower-visiting",348.1438078,"Pollination","D",1,348.1438078,"+"
"I",173,"Flower-visiting",1388.963231,"Pollination","D",1,1388.963231,"+"
"I",132,"Flower-visiting",1388.963231,"Pollination","D",1,1388.963231,"+"
"I",223,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"I",256,"Flower-visiting",1462.8007274341,"Pollination","D",1,1462.8007274341,"+"
"I",142,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"I",143,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"I",222,"Flower-visiting",662.66158435,"Pollination","D",1,662.66158435,"+"
"I",158,"Flower-visiting",914.874718,"Pollination","D",1,914.874718,"+"
"I",170,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"I",267,"Flower-visiting",360.1904645,"Pollination","D",1,360.1904645,"+"
"I",140,"Flower-visiting",900.4761615,"Pollination","D",1,900.4761615,"+"
"I",308,"Flower-visiting",2578.9274785,"Pollination","D",1,2578.9274785,"+"
"I",305,"Flower-visiting",332.813494,"Pollination","D",1,332.813494,"+"
"I",520,"Butterfly",158.665500010168,"Pollination","D",1,158.665500010168,"+"
"I",521,"Butterfly",4871.83006201337,"Pollination","D",1,4871.83006201337,"+"
"I",517,"Butterfly",179.001934088881,"Pollination","D",1,179.001934088881,"+"
"I",518,"Butterfly",197.867574350168,"Pollination","D",1,197.867574350168,"+"
"I",523,"Butterfly",214.599667870168,"Pollination","D",1,214.599667870168,"+"
"I",527,"Butterfly",84.12691459,"Pollination","D",1,84.12691459,"+"
"I",529,"Butterfly",376.867618694843,"Pollination","D",1,376.867618694843,"+"
"I",526,"Butterfly",66.273665555248,"Pollination","D",1,66.273665555248,"+"
"I",290,"Flower-visiting",382.229333934098,"Pollination","D",1,382.229333934098,"+"
"I",271,"Flower-visiting",382.229333934098,"Pollination","D",1,382.229333934098,"+"
"I",124,"Flower-visiting",4822.90206363639,"Pollination","D",1,4822.90206363639,"+"
"I",310,"Flower-visiting",764.458667868197,"Pollination","D",1,764.458667868197,"+"
"I",237,"Flower-visiting",382.229333934098,"Pollination","D",1,382.229333934098,"+"
"I",309,"Flower-visiting",382.229333934098,"Pollination","D",1,382.229333934098,"+"
"I",197,"Flower-visiting",764.458667868197,"Pollination","D",1,764.458667868197,"+"
"I",224,"Flower-visiting",752.018836084098,"Pollination","D",1,752.018836084098,"+"
"I",112,"Flower-visiting",10762.6148820205,"Pollination","D",1,10762.6148820205,"+"
"I",129,"Flower-visiting",1121.8083384341,"Pollination","D",1,1121.8083384341,"+"
"I",101,"Flower-visiting",764.458667868197,"Pollination","D",1,764.458667868197,"+"
"I",303,"Flower-visiting",382.229333934098,"Pollination","D",1,382.229333934098,"+"
"I",294,"Flower-visiting",382.229333934098,"Pollination","D",1,382.229333934098,"+"
"I",331,"Flower-visiting",2600.9663474341,"Pollination","D",1,2600.9663474341,"+"
"I",113,"Flower-visiting",382.229333934098,"Pollination","D",1,382.229333934098,"+"
"I",171,"Flower-visiting",936.913587434098,"Pollination","D",1,936.913587434098,"+"
"I",213,"Flower-visiting",382.229333934098,"Pollination","D",1,382.229333934098,"+"
"I",127,"Flower-visiting",764.458667868197,"Pollination","D",1,764.458667868197,"+"
"I",232,"Flower-visiting",1933.99883322883,"Pollination","D",1,1933.99883322883,"+"
"I",324,"Flower-visiting",1933.99883322883,"Pollination","D",1,1933.99883322883,"+"
"I",286,"Flower-visiting",1933.99883322883,"Pollination","D",1,1933.99883322883,"+"
"I",317,"Flower-visiting",3133.34936366903,"Pollination","D",1,3133.34936366903,"+"
"I",318,"Flower-visiting",1933.99883322883,"Pollination","D",1,1933.99883322883,"+"
"I",519,"Butterfly",55.7682734354056,"Pollination","D",1,55.7682734354056,"+"
"I",299,"Flower-visiting",569.9331395,"Pollination","D",1,569.9331395,"+"
"I",528,"Butterfly",27.29549808,"Pollination","D",1,27.29549808,"+"
"I",122,"Flower-visiting",604.9422397,"Pollination","D",1,604.9422397,"+"
"I",279,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",188,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",189,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",266,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",211,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",304,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",272,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",150,"Flower-visiting",672.260622,"Pollination","D",1,672.260622,"+"
"I",319,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",165,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",109,"Flower-visiting",302.47111985,"Pollination","D",1,302.47111985,"+"
"I",259,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"I",195,"Flower-visiting",739.5790043,"Pollination","D",1,739.5790043,"+"
"I",125,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"I",210,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"I",297,"Flower-visiting",739.5790043,"Pollination","D",1,739.5790043,"+"
"I",230,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"I",201,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"I",296,"Flower-visiting",369.78950215,"Pollination","D",1,369.78950215,"+"
"I",337,"Flower-visiting",554.6842535,"Pollination","D",1,554.6842535,"+"
"I",301,"Flower-visiting",3697.8950225,"Pollination","D",1,3697.8950225,"+"
"I",217,"Flower-visiting",5177.0530315,"Pollination","D",1,5177.0530315,"+"
"I",208,"Flower-visiting",739.5790045,"Pollination","D",1,739.5790045,"+"
"I",302,"Flower-visiting",739.5790045,"Pollination","D",1,739.5790045,"+"
"I",114,"Flower-visiting",1294.263258,"Pollination","D",1,1294.263258,"+"
"I",200,"Flower-visiting",739.5790045,"Pollination","D",1,739.5790045,"+"
"I",154,"Flower-visiting",739.5790045,"Pollination","D",1,739.5790045,"+"
"I",285,"Flower-visiting",1109.368507,"Pollination","D",1,1109.368507,"+"
"I",516,"Butterfly",47.408974357,"Pollination","D",1,47.408974357,"+"
"I",522,"Butterfly",47.40897436,"Pollination","D",1,47.40897436,"+"
"E",362,"Aphid",39514188.687628,"Crop damage","D",0.5,19757094.343814,"-"
"E",347,"Aphid",120522021.050492,"Crop damage","D",0.5,60261010.5252462,"-"
"E",365,"Aphid",1205895.946814,"Crop damage","D",0.5,602947.973407,"-"
"E",345,"Aphid",9202066.9902788,"Crop damage","D",0.5,4601033.4951394,"-"
"E",353,"Aphid",2010187.234,"Crop damage","D",0.5,1005093.617,"-"
"E",367,"Aphid",66557545.2318845,"Crop damage","D",0.5,33278772.6159422,"-"
"E",352,"Aphid",2053146.01176,"Crop damage","D",0.5,1026573.00588,"-"
"E",358,"Aphid",138324.170762,"Crop damage","D",0.5,69162.085381,"-"
"E",361,"Aphid",29888030.8954721,"Crop damage","D",0.5,14944015.4477361,"-"
"E",355,"Aphid",687005.8584295,"Crop damage","D",0.5,343502.92921475,"-"
"E",348,"Aphid",403493.9591647,"Crop damage","D",0.5,201746.97958235,"-"
"E",486,"Seed-feeding insect",92244.3380054,"Crop damage","D",0.5,46122.1690027,"-"
"E",512,"Seed-feeding rodent",1068.436427508,"Crop damage","D",1,1068.436427508,"-"
"E",499,"Seed-feeding bird",56.190758949,"Crop damage","D",1,56.190758949,"-"
"E",500,"Seed-feeding bird",479.57421804,"Crop damage","D",1,479.57421804,"-"
"E",501,"Seed-feeding bird",48.6199346076,"Crop damage","D",1,48.6199346076,"-"
"E",502,"Seed-feeding bird",1149.780858796,"Crop damage","D",1,1149.780858796,"-"
"E",503,"Seed-feeding bird",144.474493437,"Crop damage","D",1,144.474493437,"-"
"E",504,"Seed-feeding bird",494.243918151,"Crop damage","D",1,494.243918151,"-"
"E",505,"Seed-feeding bird",1196.415018254,"Crop damage","D",1,1196.415018254,"-"
"E",506,"Seed-feeding bird",245.529950709,"Crop damage","D",1,245.529950709,"-"
"E",507,"Seed-feeding bird",155.336064984,"Crop damage","D",1,155.336064984,"-"
"E",508,"Seed-feeding bird",189.4064996018,"Crop damage","D",1,189.4064996018,"-"
"E",509,"Seed-feeding bird",65.092362967,"Crop damage","D",1,65.092362967,"-"
"E",496,"Seed-feeding insect",43144.276575,"Crop damage","D",0.5,21572.1382875,"-"
"E",498,"Seed-feeding insect",73242.2889984,"Crop damage","D",0.5,36621.1444992,"-"
"E",488,"Seed-feeding insect",748209.8109854,"Crop damage","D",0.5,374104.9054927,"-"
"E",349,"Aphid",1710739.9760414,"Crop damage","D",0.5,855369.9880207,"-"
"E",497,"Seed-feeding insect",11113.409879,"Crop damage","D",0.5,5556.7049395,"-"
"E",341,"Aphid",297744.342658,"Crop damage","D",0.5,148872.171329,"-"
"E",366,"Aphid",96720258.51425,"Crop damage","D",0.5,48360129.257125,"-"
"E",487,"Seed-feeding insect",131622.419038,"Crop damage","D",0.5,65811.209519,"-"
"E",490,"Seed-feeding insect",466122.3398084,"Crop damage","D",0.5,233061.1699042,"-"
"E",356,"Aphid",142478.6777454,"Crop damage","D",0.5,71239.3388727,"-"
"E",360,"Aphid",11319.1262872,"Crop damage","D",0.5,5659.5631436,"-"
"E",354,"Aphid",104462.420227,"Crop damage","D",0.5,52231.2101135,"-"
"E",495,"Seed-feeding insect",291.7598546,"Crop damage","D",0.5,145.8799273,"-"
"E",511,"Seed-feeding rodent",33.114878331,"Crop damage","D",1,33.114878331,"-"
"E",514,"Seed-feeding rodent",520.250359922,"Crop damage","D",1,520.250359922,"-"
"E",344,"Aphid",442816.7106691,"Crop damage","D",0.5,221408.35533455,"-"
"E",363,"Aphid",34464.13282,"Crop damage","D",0.5,17232.06641,"-"
"E",346,"Aphid",5251.677382,"Crop damage","D",0.5,2625.838691,"-"
"E",480,"Seed-feeding insect",1323.3999439,"Crop damage","D",0.5,661.69997195,"-"
"E",513,"Seed-feeding rodent",23.246208387,"Crop damage","D",1,23.246208387,"-"
"E",351,"Aphid",145.1461744,"Crop damage","D",0.5,72.5730872,"-"
"E",343,"Aphid",725.7308719,"Crop damage","D",0.5,362.86543595,"-"
"E",357,"Aphid",1596.6079183,"Crop damage","D",0.5,798.30395915,"-"
"E",368,"Aphid",322635.86116,"Crop damage","D",0.5,161317.93058,"-"
"E",364,"Aphid",60494.223967,"Crop damage","D",0.5,30247.1119835,"-"
"E",359,"Aphid",194925.83277,"Crop damage","D",0.5,97462.916385,"-"
"E",482,"Seed-feeding insect",65740.35594,"Crop damage","D",0.5,32870.17797,"-"
"E",489,"Seed-feeding insect",8217.544493,"Crop damage","D",0.5,4108.7722465,"-"
"E",481,"Seed-feeding insect",1104.580053,"Crop damage","D",0.5,552.2900265,"-"
"E",491,"Seed-feeding insect",552.2900264,"Crop damage","D",0.5,276.1450132,"-"
"E",493,"Seed-feeding insect",552.2900264,"Crop damage","D",0.5,276.1450132,"-"
"E",494,"Seed-feeding insect",552.2900264,"Crop damage","D",0.5,276.1450132,"-"
"E",483,"Seed-feeding insect",552.2900264,"Crop damage","D",0.5,276.1450132,"-"
"E",484,"Seed-feeding insect",552.2900264,"Crop damage","D",0.5,276.1450132,"-"
"E",492,"Seed-feeding insect",552.2900264,"Crop damage","D",0.5,276.1450132,"-"
"E",485,"Seed-feeding insect",6075.190291,"Crop damage","D",0.5,3037.5951455,"-"
"E",510,"Seed-feeding bird",1.9999947,"Crop damage","D",1,1.9999947,"-"
"E",342,"Aphid",2485.8638217,"Crop damage","D",0.5,1242.93191085,"-"
"E",350,"Aphid",6628.970191,"Crop damage","D",0.5,3314.4850955,"-"
"SE",362,"Aphid",39342000.6254896,"Crop damage","D",0.5,19671000.3127448,"-"
"SE",347,"Aphid",119878327.02473,"Crop damage","D",0.5,59939163.5123649,"-"
"SE",365,"Aphid",1206674.72386073,"Crop damage","D",0.5,603337.361930363,"-"
"SE",345,"Aphid",6738853.4724748,"Crop damage","D",0.5,3369426.7362374,"-"
"SE",496,"Seed-feeding insect",43144.276575,"Crop damage","D",0.5,21572.1382875,"-"
"SE",498,"Seed-feeding insect",19670.156435,"Crop damage","D",0.5,9835.0782175,"-"
"SE",488,"Seed-feeding insect",780151.179465088,"Crop damage","D",0.5,390075.589732544,"-"
"SE",512,"Seed-feeding rodent",868.838167471,"Crop damage","D",1,868.838167471,"-"
"SE",341,"Aphid",299301.896751453,"Crop damage","D",0.5,149650.948375726,"-"
"SE",486,"Seed-feeding insect",86721.437741,"Crop damage","D",0.5,43360.7188705,"-"
"SE",487,"Seed-feeding insect",126651.8088,"Crop damage","D",0.5,63325.9044,"-"
"SE",490,"Seed-feeding insect",462808.59965,"Crop damage","D",0.5,231404.299825,"-"
"SE",356,"Aphid",41685.1892271,"Crop damage","D",0.5,20842.59461355,"-"
"SE",360,"Aphid",547.0497273,"Crop damage","D",0.5,273.52486365,"-"
"SE",354,"Aphid",78775.1607352,"Crop damage","D",0.5,39387.5803676,"-"
"SE",495,"Seed-feeding insect",291.7598546,"Crop damage","D",0.5,145.8799273,"-"
"SE",497,"Seed-feeding insect",4485.929562,"Crop damage","D",0.5,2242.964781,"-"
"SE",511,"Seed-feeding rodent",27.746880451,"Crop damage","D",1,27.746880451,"-"
"SE",514,"Seed-feeding rodent",165.882478846,"Crop damage","D",1,165.882478846,"-"
"SE",351,"Aphid",145.1461744,"Crop damage","D",0.5,72.5730872,"-"
"SE",513,"Seed-feeding rodent",15.79958058,"Crop damage","D",1,15.79958058,"-"
"SE",368,"Aphid",322635.86116,"Crop damage","D",0.5,161317.93058,"-"
"SE",364,"Aphid",60494.223967,"Crop damage","D",0.5,30247.1119835,"-"
"SE",482,"Seed-feeding insect",65740.35594,"Crop damage","D",0.5,32870.17797,"-"
"SE",353,"Aphid",2010187.234,"Crop damage","D",0.5,1005093.617,"-"
"SE",367,"Aphid",67225155.5624408,"Crop damage","D",0.5,33612577.7812204,"-"
"SE",352,"Aphid",2017386.43528448,"Crop damage","D",0.5,1008693.21764224,"-"
"SE",358,"Aphid",135562.72063,"Crop damage","D",0.5,67781.360315,"-"
"SE",361,"Aphid",29723482.9569381,"Crop damage","D",0.5,14861741.4784691,"-"
"SE",355,"Aphid",687713.1745399,"Crop damage","D",0.5,343856.58726995,"-"
"SE",348,"Aphid",422097.3965151,"Crop damage","D",0.5,211048.69825755,"-"
"SE",499,"Seed-feeding bird",56.190758949,"Crop damage","D",1,56.190758949,"-"
"SE",500,"Seed-feeding bird",484.368837415368,"Crop damage","D",1,484.368837415368,"-"
"SE",501,"Seed-feeding bird",48.6199346076,"Crop damage","D",1,48.6199346076,"-"
"SE",502,"Seed-feeding bird",1144.70174641998,"Crop damage","D",1,1144.70174641998,"-"
"SE",503,"Seed-feeding bird",146.015554700328,"Crop damage","D",1,146.015554700328,"-"
"SE",504,"Seed-feeding bird",501.819379621221,"Crop damage","D",1,501.819379621221,"-"
"SE",505,"Seed-feeding bird",1184.98412584753,"Crop damage","D",1,1184.98412584753,"-"
"SE",506,"Seed-feeding bird",230.743106394842,"Crop damage","D",1,230.743106394842,"-"
"SE",507,"Seed-feeding bird",156.992983010496,"Crop damage","D",1,156.992983010496,"-"
"SE",508,"Seed-feeding bird",189.963394043572,"Crop damage","D",1,189.963394043572,"-"
"SE",509,"Seed-feeding bird",12.592385271,"Crop damage","D",1,12.592385271,"-"
"SE",349,"Aphid",1036946.1438314,"Crop damage","D",0.5,518473.0719157,"-"
"SE",366,"Aphid",96728046.2847173,"Crop damage","D",0.5,48364023.1423586,"-"
"SE",344,"Aphid",984.6895091,"Crop damage","D",0.5,492.34475455,"-"
"SE",363,"Aphid",34464.13282,"Crop damage","D",0.5,17232.06641,"-"
"SE",346,"Aphid",5251.677382,"Crop damage","D",0.5,2625.838691,"-"
"SE",480,"Seed-feeding insect",218.8198909,"Crop damage","D",0.5,109.40994545,"-"
"SE",343,"Aphid",725.7308719,"Crop damage","D",0.5,362.86543595,"-"
"SE",357,"Aphid",1596.6079183,"Crop damage","D",0.5,798.30395915,"-"
"SE",359,"Aphid",194925.83277,"Crop damage","D",0.5,97462.916385,"-"
"SE",489,"Seed-feeding insect",8217.544493,"Crop damage","D",0.5,4108.7722465,"-"
"M",362,"Aphid",39078993.2290357,"Crop damage","D",0.5,19539496.6145179,"-"
"M",347,"Aphid",119828251.594562,"Crop damage","D",0.5,59914125.797281,"-"
"M",365,"Aphid",1207651.81756531,"Crop damage","D",0.5,603825.908782654,"-"
"M",345,"Aphid",6685971.882948,"Crop damage","D",0.5,3342985.941474,"-"
"M",496,"Seed-feeding insect",43144.276575,"Crop damage","D",0.5,21572.1382875,"-"
"M",498,"Seed-feeding insect",18508.98704,"Crop damage","D",0.5,9254.49352,"-"
"M",488,"Seed-feeding insect",822998.187641394,"Crop damage","D",0.5,411499.093820697,"-"
"M",512,"Seed-feeding rodent",558.862382771,"Crop damage","D",1,558.862382771,"-"
"M",341,"Aphid",301256.084160615,"Crop damage","D",0.5,150628.042080307,"-"
"M",486,"Seed-feeding insect",86721.437741,"Crop damage","D",0.5,43360.7188705,"-"
"M",487,"Seed-feeding insect",126651.8088,"Crop damage","D",0.5,63325.9044,"-"
"M",490,"Seed-feeding insect",462808.59965,"Crop damage","D",0.5,231404.299825,"-"
"M",368,"Aphid",322635.86116,"Crop damage","D",0.5,161317.93058,"-"
"M",364,"Aphid",60494.223967,"Crop damage","D",0.5,30247.1119835,"-"
"M",482,"Seed-feeding insect",65740.35594,"Crop damage","D",0.5,32870.17797,"-"
