"iteration","remain_species","taxon","abun"
231,498,"Seed-feeding bird",1263.22413793103
231,499,"Seed-feeding bird",135.948275862069
231,500,"Seed-feeding bird",390.784482758621
231,501,"Seed-feeding bird",656.793103448276
231,502,"Seed-feeding bird",153.76724137931
231,503,"Seed-feeding bird",153.801724137931
231,504,"Seed-feeding bird",168.284482758621
231,505,"Seed-feeding bird",60
231,544,"Rodent ectoparasite",100
231,366,"Primary aphid parasitoid",552
231,382,"Secondary aphid parasitoid",552
231,528,"Insect seed-feeder parasitoid",1105
231,529,"Insect seed-feeder parasitoid",552
231,531,"Insect seed-feeder parasitoid",3314
231,532,"Insect seed-feeder parasitoid",552
231,533,"Insect seed-feeder parasitoid",552
231,535,"Insect seed-feeder parasitoid",1105
231,538,"Insect seed-feeder parasitoid",1105
231,545,"Rodent ectoparasite",157
231,546,"Rodent ectoparasite",22
231,379,"Secondary aphid parasitoid",73
231,549,"Rodent ectoparasite",3
232,95,"Crop",815.862068965517
232,99,"Crop",460.379310344828
232,98,"Crop",92.9655172413793
232,97,"Crop",80.3793103448276
232,358,"Aphid",131764476.034483
232,94,"Crop",23.9838362068965
232,96,"Crop",31.9784482758621
232,508,"Seed-feeding rodent",2028.60344827586
232,477,"Seed-feeding insect",1105
232,484,"Seed-feeding insect",748210
232,487,"Seed-feeding insect",552
232,489,"Seed-feeding insect",552
232,490,"Seed-feeding insect",552
232,479,"Seed-feeding insect",552
232,480,"Seed-feeding insect",552
232,488,"Seed-feeding insect",552
232,356,"Aphid",547
232,350,"Aphid",78775
232,492,"Seed-feeding insect",43145
232,478,"Seed-feeding insect",65740
232,295,"Flower-visiting",2384.86206896552
232,112,"Flower-visiting",26859.0172413793
232,126,"Flower-visiting",5525.1724137931
232,351,"Aphid",1866470.29310345
232,376,"Secondary aphid parasitoid",627047.948275862
232,377,"Secondary aphid parasitoid",948568.482758621
232,368,"Primary aphid parasitoid",217346.948275862
232,367,"Primary aphid parasitoid",73160.8103448276
232,378,"Secondary aphid parasitoid",179535.931034483
232,374,"Primary aphid parasitoid",382575.206896552
232,369,"Primary aphid parasitoid",286388.724137931
232,365,"Primary aphid parasitoid",506873.827586207
232,381,"Secondary aphid parasitoid",1182637.70689655
232,380,"Secondary aphid parasitoid",113568.931034483
232,370,"Primary aphid parasitoid",306023.620689655
232,470,"Leaf-miner parasitoid",928717.439655172
232,445,"Leaf-miner parasitoid",2360723.01724138
232,412,"Leaf-miner parasitoid",49668.5689655172
232,429,"Leaf-miner parasitoid",10664.8125
232,457,"Leaf-miner parasitoid",91957.625
232,438,"Leaf-miner parasitoid",363544.034482759
232,469,"Leaf-miner parasitoid",123345.189655172
232,422,"Leaf-miner parasitoid",131446.327586207
232,196,"Flower-visiting",5032.12068965517
232,514,"Butterfly",437.758620689655
232,516,"Butterfly",375.23275862069
232,523,"Butterfly",244.034482758621
232,495,"Seed-feeding bird",57.2521551724138
232,496,"Seed-feeding bird",415.974137931035
232,497,"Seed-feeding bird",47.7101293103448
232,498,"Seed-feeding bird",1263.22413793103
232,499,"Seed-feeding bird",135.948275862069
232,500,"Seed-feeding bird",390.784482758621
232,501,"Seed-feeding bird",656.793103448276
232,502,"Seed-feeding bird",153.76724137931
232,503,"Seed-feeding bird",153.801724137931
232,504,"Seed-feeding bird",168.284482758621
232,505,"Seed-feeding bird",60
232,544,"Rodent ectoparasite",100
232,366,"Primary aphid parasitoid",552
232,382,"Secondary aphid parasitoid",552
232,527,"Insect seed-feeder parasitoid",1105
232,528,"Insect seed-feeder parasitoid",1105
232,529,"Insect seed-feeder parasitoid",552
232,532,"Insect seed-feeder parasitoid",552
232,533,"Insect seed-feeder parasitoid",552
232,540,"Insect seed-feeder parasitoid",53523.0517241379
232,541,"Insect seed-feeder parasitoid",2209
232,379,"Secondary aphid parasitoid",73
232,530,"Insect seed-feeder parasitoid",2057
232,534,"Insect seed-feeder parasitoid",411664.051724138
232,542,"Insect seed-feeder parasitoid",92458
232,543,"Insect seed-feeder parasitoid",76075
232,545,"Rodent ectoparasite",3
232,549,"Rodent ectoparasite",3
232,536,"Insect seed-feeder parasitoid",24653
233,95,"Crop",815.862068965517
233,99,"Crop",460.379310344828
233,98,"Crop",92.9655172413793
233,97,"Crop",80.3793103448276
233,358,"Aphid",150766390.034483
233,94,"Crop",23.9838362068965
233,96,"Crop",31.9784482758621
233,338,"Aphid",2486
233,477,"Seed-feeding insect",1105
233,487,"Seed-feeding insect",552
233,489,"Seed-feeding insect",552
233,490,"Seed-feeding insect",552
233,356,"Aphid",547
233,508,"Seed-feeding rodent",2166.60344827586
233,347,"Aphid",145
233,478,"Seed-feeding insect",65740
233,492,"Seed-feeding insect",41088
233,295,"Flower-visiting",2235.86206896552
233,112,"Flower-visiting",28234.0172413793
233,126,"Flower-visiting",8133.1724137931
233,351,"Aphid",1824145.29310345
233,376,"Secondary aphid parasitoid",627047.948275862
233,377,"Secondary aphid parasitoid",948568.482758621
233,368,"Primary aphid parasitoid",217346.948275862
233,367,"Primary aphid parasitoid",73160.8103448276
233,378,"Secondary aphid parasitoid",179535.931034483
233,374,"Primary aphid parasitoid",382575.206896552
233,369,"Primary aphid parasitoid",286388.724137931
233,365,"Primary aphid parasitoid",506873.827586207
233,381,"Secondary aphid parasitoid",1182637.70689655
233,380,"Secondary aphid parasitoid",113568.931034483
233,370,"Primary aphid parasitoid",306023.620689655
233,470,"Leaf-miner parasitoid",801716.439655172
233,445,"Leaf-miner parasitoid",2351730.01724138
233,412,"Leaf-miner parasitoid",44968.5689655172
233,429,"Leaf-miner parasitoid",10664.8125
233,457,"Leaf-miner parasitoid",101267.625
233,438,"Leaf-miner parasitoid",446966.034482759
233,469,"Leaf-miner parasitoid",143985.189655172
233,422,"Leaf-miner parasitoid",134524.327586207
233,196,"Flower-visiting",5032.12068965517
233,514,"Butterfly",422.758620689655
233,516,"Butterfly",343.23275862069
233,523,"Butterfly",269.034482758621
233,495,"Seed-feeding bird",51.2521551724138
233,496,"Seed-feeding bird",415.974137931035
233,497,"Seed-feeding bird",47.7101293103448
233,498,"Seed-feeding bird",1263.22413793103
233,499,"Seed-feeding bird",135.948275862069
233,500,"Seed-feeding bird",390.784482758621
233,501,"Seed-feeding bird",656.793103448276
233,502,"Seed-feeding bird",153.76724137931
233,503,"Seed-feeding bird",153.801724137931
233,504,"Seed-feeding bird",168.284482758621
233,505,"Seed-feeding bird",60
233,372,"Primary aphid parasitoid",25794.3793103448
233,366,"Primary aphid parasitoid",552
233,382,"Secondary aphid parasitoid",552
233,527,"Insect seed-feeder parasitoid",1105
233,540,"Insect seed-feeder parasitoid",53523.0517241379
233,541,"Insect seed-feeder parasitoid",2209
233,545,"Rodent ectoparasite",161
233,547,"Rodent ectoparasite",33
233,379,"Secondary aphid parasitoid",73
233,548,"Rodent ectoparasite",41
233,549,"Rodent ectoparasite",3
233,534,"Insect seed-feeder parasitoid",411664.051724138
233,536,"Insect seed-feeder parasitoid",24653
233,542,"Insect seed-feeder parasitoid",92458
233,543,"Insect seed-feeder parasitoid",76075
234,95,"Crop",815.862068965517
234,99,"Crop",460.379310344828
234,98,"Crop",92.9655172413793
234,97,"Crop",80.3793103448276
234,358,"Aphid",151425826.034483
234,94,"Crop",23.9838362068965
234,96,"Crop",31.9784482758621
234,352,"Aphid",142479
234,508,"Seed-feeding rodent",2028.60344827586
234,477,"Seed-feeding insect",1105
234,484,"Seed-feeding insect",748210
234,487,"Seed-feeding insect",552
234,489,"Seed-feeding insect",552
234,490,"Seed-feeding insect",552
234,479,"Seed-feeding insect",552
234,480,"Seed-feeding insect",552
234,488,"Seed-feeding insect",552
234,493,"Seed-feeding insect",6627
234,356,"Aphid",547
234,492,"Seed-feeding insect",43145
234,478,"Seed-feeding insect",65740
234,295,"Flower-visiting",2384.86206896552
234,112,"Flower-visiting",26859.0172413793
234,126,"Flower-visiting",5525.1724137931
234,351,"Aphid",1824145.29310345
234,376,"Secondary aphid parasitoid",627047.948275862
234,377,"Secondary aphid parasitoid",948568.482758621
234,368,"Primary aphid parasitoid",217346.948275862
234,367,"Primary aphid parasitoid",73160.8103448276
234,378,"Secondary aphid parasitoid",179535.931034483
234,374,"Primary aphid parasitoid",382575.206896552
234,369,"Primary aphid parasitoid",286388.724137931
234,365,"Primary aphid parasitoid",506873.827586207
234,381,"Secondary aphid parasitoid",1182637.70689655
234,380,"Secondary aphid parasitoid",112739.931034483
234,370,"Primary aphid parasitoid",306023.620689655
234,470,"Leaf-miner parasitoid",932031.439655172
234,445,"Leaf-miner parasitoid",2360723.01724138
234,412,"Leaf-miner parasitoid",49668.5689655172
234,429,"Leaf-miner parasitoid",12793.8125
234,457,"Leaf-miner parasitoid",103960.625
234,438,"Leaf-miner parasitoid",483461.034482759
234,469,"Leaf-miner parasitoid",146772.189655172
234,422,"Leaf-miner parasitoid",138383.327586207
234,196,"Flower-visiting",5032.12068965517
234,514,"Butterfly",457.758620689655
234,516,"Butterfly",325.23275862069
234,523,"Butterfly",244.034482758621
234,495,"Seed-feeding bird",51.2521551724138
234,496,"Seed-feeding bird",415.974137931035
234,497,"Seed-feeding bird",42.7101293103448
234,498,"Seed-feeding bird",1138.22413793103
234,499,"Seed-feeding bird",135.948275862069
234,500,"Seed-feeding bird",390.784482758621
234,501,"Seed-feeding bird",668.793103448276
234,502,"Seed-feeding bird",153.76724137931
234,503,"Seed-feeding bird",153.801724137931
234,504,"Seed-feeding bird",168.284482758621
234,505,"Seed-feeding bird",60
234,375,"Primary aphid parasitoid",1657
234,544,"Rodent ectoparasite",100
234,366,"Primary aphid parasitoid",552
234,382,"Secondary aphid parasitoid",552
234,527,"Insect seed-feeder parasitoid",1105
234,528,"Insect seed-feeder parasitoid",1105
234,529,"Insect seed-feeder parasitoid",552
234,531,"Insect seed-feeder parasitoid",3314
234,532,"Insect seed-feeder parasitoid",552
234,533,"Insect seed-feeder parasitoid",552
234,535,"Insect seed-feeder parasitoid",1105
234,538,"Insect seed-feeder parasitoid",1105
234,540,"Insect seed-feeder parasitoid",53523.0517241379
234,541,"Insect seed-feeder parasitoid",2209
234,379,"Secondary aphid parasitoid",73
234,530,"Insect seed-feeder parasitoid",2057
234,534,"Insect seed-feeder parasitoid",411664.051724138
234,542,"Insect seed-feeder parasitoid",92458
234,543,"Insect seed-feeder parasitoid",76075
234,548,"Rodent ectoparasite",52
234,536,"Insect seed-feeder parasitoid",24653
235,95,"Crop",815.862068965517
235,99,"Crop",460.379310344828
235,98,"Crop",92.9655172413793
235,97,"Crop",80.3793103448276
235,358,"Aphid",131556960.034483
235,94,"Crop",23.9838362068965
235,96,"Crop",31.9784482758621
235,477,"Seed-feeding insect",1105
235,487,"Seed-feeding insect",552
235,489,"Seed-feeding insect",552
235,490,"Seed-feeding insect",552
235,350,"Aphid",78775
235,347,"Aphid",145
235,492,"Seed-feeding insect",43145
235,508,"Seed-feeding rodent",1856.60344827586
235,478,"Seed-feeding insect",65740
235,295,"Flower-visiting",2384.86206896552
235,112,"Flower-visiting",27044.0172413793
235,126,"Flower-visiting",5525.1724137931
235,351,"Aphid",1824145.29310345
235,376,"Secondary aphid parasitoid",627047.948275862
235,377,"Secondary aphid parasitoid",948568.482758621
235,368,"Primary aphid parasitoid",217346.948275862
235,367,"Primary aphid parasitoid",73160.8103448276
235,378,"Secondary aphid parasitoid",179535.931034483
235,374,"Primary aphid parasitoid",382575.206896552
235,369,"Primary aphid parasitoid",286388.724137931
235,365,"Primary aphid parasitoid",506873.827586207
235,381,"Secondary aphid parasitoid",1182637.70689655
235,380,"Secondary aphid parasitoid",113568.931034483
235,370,"Primary aphid parasitoid",306023.620689655
235,470,"Leaf-miner parasitoid",931194.439655172
235,445,"Leaf-miner parasitoid",2352168.01724138
235,412,"Leaf-miner parasitoid",49595.5689655172
235,429,"Leaf-miner parasitoid",12793.8125
235,457,"Leaf-miner parasitoid",36554.625
235,438,"Leaf-miner parasitoid",482671.034482759
235,469,"Leaf-miner parasitoid",145943.189655172
235,422,"Leaf-miner parasitoid",132220.327586207
235,196,"Flower-visiting",5032.12068965517
235,514,"Butterfly",457.758620689655
235,516,"Butterfly",308.23275862069
235,523,"Butterfly",269.034482758621
235,495,"Seed-feeding bird",57.2521551724138
235,496,"Seed-feeding bird",415.974137931035
235,497,"Seed-feeding bird",47.7101293103448
235,498,"Seed-feeding bird",1263.22413793103
235,499,"Seed-feeding bird",135.948275862069
235,500,"Seed-feeding bird",390.784482758621
235,501,"Seed-feeding bird",668.793103448276
235,502,"Seed-feeding bird",153.76724137931
235,503,"Seed-feeding bird",153.801724137931
235,504,"Seed-feeding bird",168.284482758621
235,505,"Seed-feeding bird",60
235,366,"Primary aphid parasitoid",552
235,382,"Secondary aphid parasitoid",552
235,527,"Insect seed-feeder parasitoid",1105
235,540,"Insect seed-feeder parasitoid",53523.0517241379
235,541,"Insect seed-feeder parasitoid",2209
235,379,"Secondary aphid parasitoid",73
235,530,"Insect seed-feeder parasitoid",2057
235,545,"Rodent ectoparasite",78
235,548,"Rodent ectoparasite",3
235,549,"Rodent ectoparasite",3
235,534,"Insect seed-feeder parasitoid",411664.051724138
235,536,"Insect seed-feeder parasitoid",24653
235,542,"Insect seed-feeder parasitoid",92458
235,543,"Insect seed-feeder parasitoid",76075
236,95,"Crop",815.862068965517
236,99,"Crop",460.379310344828
236,98,"Crop",92.9655172413793
236,97,"Crop",80.3793103448276
236,358,"Aphid",131139580.034483
236,94,"Crop",23.9838362068965
236,96,"Crop",31.9784482758621
236,508,"Seed-feeding rodent",2338.60344827586
236,477,"Seed-feeding insect",1105
236,484,"Seed-feeding insect",748210
236,487,"Seed-feeding insect",552
236,489,"Seed-feeding insect",552
236,490,"Seed-feeding insect",552
236,479,"Seed-feeding insect",552
236,480,"Seed-feeding insect",552
236,488,"Seed-feeding insect",552
236,356,"Aphid",547
236,350,"Aphid",78775
236,478,"Seed-feeding insect",65740
236,492,"Seed-feeding insect",41088
236,295,"Flower-visiting",2523.86206896552
236,112,"Flower-visiting",26859.0172413793
236,126,"Flower-visiting",5525.1724137931
236,351,"Aphid",1824145.29310345
236,376,"Secondary aphid parasitoid",627047.948275862
236,377,"Secondary aphid parasitoid",948568.482758621
236,368,"Primary aphid parasitoid",217346.948275862
236,367,"Primary aphid parasitoid",73160.8103448276
236,378,"Secondary aphid parasitoid",179535.931034483
236,374,"Primary aphid parasitoid",382575.206896552
236,369,"Primary aphid parasitoid",286388.724137931
236,365,"Primary aphid parasitoid",506873.827586207
236,381,"Secondary aphid parasitoid",1182637.70689655
236,380,"Secondary aphid parasitoid",113568.931034483
236,370,"Primary aphid parasitoid",306023.620689655
236,470,"Leaf-miner parasitoid",878523.439655172
236,445,"Leaf-miner parasitoid",2351730.01724138
236,412,"Leaf-miner parasitoid",44968.5689655172
236,429,"Leaf-miner parasitoid",10664.8125
236,457,"Leaf-miner parasitoid",35725.625
236,438,"Leaf-miner parasitoid",358159.034482759
236,469,"Leaf-miner parasitoid",125185.189655172
236,422,"Leaf-miner parasitoid",131446.327586207
236,196,"Flower-visiting",5032.12068965517
236,514,"Butterfly",484.758620689655
236,516,"Butterfly",358.23275862069
236,523,"Butterfly",244.034482758621
236,495,"Seed-feeding bird",57.2521551724138
236,496,"Seed-feeding bird",415.974137931035
236,497,"Seed-feeding bird",47.7101293103448
236,498,"Seed-feeding bird",1263.22413793103
236,499,"Seed-feeding bird",135.948275862069
236,500,"Seed-feeding bird",390.784482758621
236,501,"Seed-feeding bird",668.793103448276
236,502,"Seed-feeding bird",153.76724137931
236,503,"Seed-feeding bird",153.801724137931
236,504,"Seed-feeding bird",168.284482758621
236,505,"Seed-feeding bird",60
236,544,"Rodent ectoparasite",103
236,366,"Primary aphid parasitoid",552
236,382,"Secondary aphid parasitoid",552
236,527,"Insect seed-feeder parasitoid",1105
236,528,"Insect seed-feeder parasitoid",1105
236,529,"Insect seed-feeder parasitoid",552
236,532,"Insect seed-feeder parasitoid",552
236,533,"Insect seed-feeder parasitoid",552
236,540,"Insect seed-feeder parasitoid",53523.0517241379
236,541,"Insect seed-feeder parasitoid",2209
236,545,"Rodent ectoparasite",154
236,546,"Rodent ectoparasite",28
236,379,"Secondary aphid parasitoid",73
236,534,"Insect seed-feeder parasitoid",411664.051724138
236,542,"Insect seed-feeder parasitoid",92458
236,543,"Insect seed-feeder parasitoid",76075
236,549,"Rodent ectoparasite",3
236,536,"Insect seed-feeder parasitoid",24653
237,95,"Crop",815.862068965517
237,99,"Crop",460.379310344828
237,98,"Crop",92.9655172413793
237,97,"Crop",80.3793103448276
237,358,"Aphid",131155452.034483
237,94,"Crop",23.9838362068965
237,96,"Crop",31.9784482758621
237,352,"Aphid",142479
237,477,"Seed-feeding insect",1105
237,484,"Seed-feeding insect",748210
237,487,"Seed-feeding insect",552
237,489,"Seed-feeding insect",552
237,490,"Seed-feeding insect",552
237,356,"Aphid",547
237,350,"Aphid",78775
237,508,"Seed-feeding rodent",2149.60344827586
237,337,"Aphid",297745
237,478,"Seed-feeding insect",65740
237,492,"Seed-feeding insect",41088
237,364,"Aphid",322636
237,360,"Aphid",60494
237,295,"Flower-visiting",2384.86206896552
237,112,"Flower-visiting",26557.0172413793
237,126,"Flower-visiting",5525.1724137931
237,351,"Aphid",1866470.29310345
237,376,"Secondary aphid parasitoid",627047.948275862
237,377,"Secondary aphid parasitoid",948568.482758621
237,368,"Primary aphid parasitoid",217346.948275862
237,367,"Primary aphid parasitoid",73160.8103448276
237,378,"Secondary aphid parasitoid",179535.931034483
237,374,"Primary aphid parasitoid",382575.206896552
237,369,"Primary aphid parasitoid",286388.724137931
237,365,"Primary aphid parasitoid",506873.827586207
237,381,"Secondary aphid parasitoid",1182637.70689655
237,380,"Secondary aphid parasitoid",113568.931034483
237,370,"Primary aphid parasitoid",306023.620689655
237,470,"Leaf-miner parasitoid",878523.439655172
237,445,"Leaf-miner parasitoid",2351730.01724138
237,412,"Leaf-miner parasitoid",44968.5689655172
237,429,"Leaf-miner parasitoid",10664.8125
237,457,"Leaf-miner parasitoid",74868.625
237,438,"Leaf-miner parasitoid",433137.034482759
237,469,"Leaf-miner parasitoid",143156.189655172
237,422,"Leaf-miner parasitoid",128913.327586207
237,196,"Flower-visiting",5032.12068965517
237,514,"Butterfly",457.758620689655
237,516,"Butterfly",323.23275862069
237,523,"Butterfly",244.034482758621
237,495,"Seed-feeding bird",51.2521551724138
237,496,"Seed-feeding bird",415.974137931035
237,497,"Seed-feeding bird",47.7101293103448
237,498,"Seed-feeding bird",1263.22413793103
237,499,"Seed-feeding bird",135.948275862069
237,500,"Seed-feeding bird",390.784482758621
237,501,"Seed-feeding bird",668.793103448276
237,502,"Seed-feeding bird",153.76724137931
237,503,"Seed-feeding bird",153.801724137931
237,504,"Seed-feeding bird",168.284482758621
237,505,"Seed-feeding bird",60
237,375,"Primary aphid parasitoid",1657
237,366,"Primary aphid parasitoid",552
237,382,"Secondary aphid parasitoid",552
237,527,"Insect seed-feeder parasitoid",1105
237,540,"Insect seed-feeder parasitoid",53523.0517241379
237,541,"Insect seed-feeder parasitoid",2209
237,545,"Rodent ectoparasite",82
237,547,"Rodent ectoparasite",39
237,379,"Secondary aphid parasitoid",73
237,534,"Insect seed-feeder parasitoid",411664.051724138
237,542,"Insect seed-feeder parasitoid",92458
237,543,"Insect seed-feeder parasitoid",76075
237,548,"Rodent ectoparasite",52
237,549,"Rodent ectoparasite",3
237,536,"Insect seed-feeder parasitoid",24653
237,371,"Primary aphid parasitoid",6722
238,95,"Crop",815.862068965517
238,99,"Crop",460.379310344828
238,98,"Crop",92.9655172413793
238,97,"Crop",80.3793103448276
238,358,"Aphid",131155452.034483
238,94,"Crop",23.9838362068965
238,96,"Crop",31.9784482758621
238,338,"Aphid",2486
238,477,"Seed-feeding insect",1105
238,487,"Seed-feeding insect",552
238,489,"Seed-feeding insect",552
238,490,"Seed-feeding insect",552
238,479,"Seed-feeding insect",552
238,480,"Seed-feeding insect",552
238,488,"Seed-feeding insect",552
238,493,"Seed-feeding insect",6627
238,494,"Seed-feeding insect",53572
238,350,"Aphid",78775
238,508,"Seed-feeding rodent",2149.60344827586
238,478,"Seed-feeding insect",65740
238,295,"Flower-visiting",2384.86206896552
238,112,"Flower-visiting",27044.0172413793
238,126,"Flower-visiting",5500.1724137931
238,351,"Aphid",1866470.29310345
238,376,"Secondary aphid parasitoid",627047.948275862
238,377,"Secondary aphid parasitoid",948568.482758621
238,368,"Primary aphid parasitoid",217346.948275862
238,367,"Primary aphid parasitoid",73160.8103448276
238,378,"Secondary aphid parasitoid",179535.931034483
238,374,"Primary aphid parasitoid",382575.206896552
238,369,"Primary aphid parasitoid",286388.724137931
238,365,"Primary aphid parasitoid",506873.827586207
238,381,"Secondary aphid parasitoid",1182637.70689655
238,380,"Secondary aphid parasitoid",113568.931034483
238,370,"Primary aphid parasitoid",306023.620689655
238,470,"Leaf-miner parasitoid",924485.672413793
238,445,"Leaf-miner parasitoid",2352168.01724138
238,412,"Leaf-miner parasitoid",44968.5689655172
238,429,"Leaf-miner parasitoid",10664.8125
238,457,"Leaf-miner parasitoid",153977.625
238,438,"Leaf-miner parasitoid",323244.034482759
238,469,"Leaf-miner parasitoid",120558.189655172
238,422,"Leaf-miner parasitoid",128361.327586207
238,196,"Flower-visiting",5032.12068965517
238,514,"Butterfly",469.758620689655
238,516,"Butterfly",331.23275862069
238,523,"Butterfly",269.034482758621
238,495,"Seed-feeding bird",57.2521551724138
238,496,"Seed-feeding bird",415.974137931035
238,497,"Seed-feeding bird",47.7101293103448
238,498,"Seed-feeding bird",1263.22413793103
238,499,"Seed-feeding bird",135.948275862069
238,500,"Seed-feeding bird",390.784482758621
238,501,"Seed-feeding bird",668.793103448276
238,502,"Seed-feeding bird",153.76724137931
238,503,"Seed-feeding bird",153.801724137931
238,504,"Seed-feeding bird",168.284482758621
238,505,"Seed-feeding bird",60
238,372,"Primary aphid parasitoid",25794.3793103448
238,366,"Primary aphid parasitoid",552
238,382,"Secondary aphid parasitoid",552
238,527,"Insect seed-feeder parasitoid",1105
238,528,"Insect seed-feeder parasitoid",1105
238,529,"Insect seed-feeder parasitoid",552
238,531,"Insect seed-feeder parasitoid",3314
238,532,"Insect seed-feeder parasitoid",552
238,533,"Insect seed-feeder parasitoid",552
238,535,"Insect seed-feeder parasitoid",1105
238,538,"Insect seed-feeder parasitoid",1105
238,540,"Insect seed-feeder parasitoid",53523.0517241379
238,541,"Insect seed-feeder parasitoid",2209
238,545,"Rodent ectoparasite",157
238,550,"Rodent ectoparasite",13
238,379,"Secondary aphid parasitoid",73
238,548,"Rodent ectoparasite",26
238,549,"Rodent ectoparasite",3
238,534,"Insect seed-feeder parasitoid",411664.051724138
238,542,"Insect seed-feeder parasitoid",92458
238,543,"Insect seed-feeder parasitoid",76075
239,95,"Crop",815.862068965517
239,99,"Crop",460.379310344828
239,98,"Crop",92.9655172413793
239,97,"Crop",80.3793103448276
239,358,"Aphid",150728536.034483
239,94,"Crop",23.9838362068965
239,96,"Crop",31.9784482758621
239,352,"Aphid",142479
239,508,"Seed-feeding rodent",2297.60344827586
239,477,"Seed-feeding insect",1105
239,487,"Seed-feeding insect",552
239,489,"Seed-feeding insect",552
239,490,"Seed-feeding insect",552
239,479,"Seed-feeding insect",552
239,480,"Seed-feeding insect",552
239,488,"Seed-feeding insect",552
239,493,"Seed-feeding insect",6627
239,494,"Seed-feeding insect",53572
239,356,"Aphid",547
239,295,"Flower-visiting",2523.86206896552
239,112,"Flower-visiting",28049.0172413793
239,126,"Flower-visiting",8133.1724137931
239,351,"Aphid",1866470.29310345
239,376,"Secondary aphid parasitoid",627047.948275862
239,377,"Secondary aphid parasitoid",948568.482758621
239,368,"Primary aphid parasitoid",217346.948275862
239,367,"Primary aphid parasitoid",73160.8103448276
239,378,"Secondary aphid parasitoid",179535.931034483
239,374,"Primary aphid parasitoid",382575.206896552
239,369,"Primary aphid parasitoid",286388.724137931
239,365,"Primary aphid parasitoid",506873.827586207
239,381,"Secondary aphid parasitoid",1182637.70689655
239,380,"Secondary aphid parasitoid",113568.931034483
239,370,"Primary aphid parasitoid",306023.620689655
239,470,"Leaf-miner parasitoid",873552.439655172
239,445,"Leaf-miner parasitoid",2343444.01724138
239,412,"Leaf-miner parasitoid",44968.5689655172
239,429,"Leaf-miner parasitoid",12793.8125
239,457,"Leaf-miner parasitoid",153977.625
239,438,"Leaf-miner parasitoid",470123.034482759
239,469,"Leaf-miner parasitoid",151399.189655172
239,422,"Leaf-miner parasitoid",138935.327586207
239,196,"Flower-visiting",5032.12068965517
239,514,"Butterfly",469.758620689655
239,516,"Butterfly",343.23275862069
239,523,"Butterfly",244.034482758621
239,495,"Seed-feeding bird",51.2521551724138
239,496,"Seed-feeding bird",415.974137931035
239,497,"Seed-feeding bird",47.7101293103448
239,498,"Seed-feeding bird",1263.22413793103
239,499,"Seed-feeding bird",135.948275862069
239,500,"Seed-feeding bird",390.784482758621
239,501,"Seed-feeding bird",668.793103448276
239,502,"Seed-feeding bird",144.76724137931
239,503,"Seed-feeding bird",153.801724137931
239,504,"Seed-feeding bird",168.284482758621
239,505,"Seed-feeding bird",60
239,375,"Primary aphid parasitoid",1657
239,544,"Rodent ectoparasite",100
239,366,"Primary aphid parasitoid",552
239,382,"Secondary aphid parasitoid",552
239,527,"Insect seed-feeder parasitoid",1105
239,528,"Insect seed-feeder parasitoid",1105
239,529,"Insect seed-feeder parasitoid",552
239,531,"Insect seed-feeder parasitoid",3314
239,532,"Insect seed-feeder parasitoid",552
239,533,"Insect seed-feeder parasitoid",552
239,535,"Insect seed-feeder parasitoid",1105
239,538,"Insect seed-feeder parasitoid",1105
239,540,"Insect seed-feeder parasitoid",53523.0517241379
239,541,"Insect seed-feeder parasitoid",2209
239,545,"Rodent ectoparasite",85
239,379,"Secondary aphid parasitoid",73
239,549,"Rodent ectoparasite",3
240,95,"Crop",815.862068965517
240,99,"Crop",460.379310344828
240,98,"Crop",92.9655172413793
240,97,"Crop",80.3793103448276
240,358,"Aphid",150712664.034483
240,94,"Crop",23.9838362068965
240,96,"Crop",31.9784482758621
240,508,"Seed-feeding rodent",2028.60344827586
240,477,"Seed-feeding insect",1105
240,487,"Seed-feeding insect",552
240,489,"Seed-feeding insect",552
240,490,"Seed-feeding insect",552
240,491,"Seed-feeding insect",292
240,478,"Seed-feeding insect",65740
240,295,"Flower-visiting",2384.86206896552
240,112,"Flower-visiting",27263.0172413793
240,126,"Flower-visiting",5530.1724137931
240,351,"Aphid",1824145.29310345
240,376,"Secondary aphid parasitoid",627047.948275862
240,377,"Secondary aphid parasitoid",948568.482758621
240,368,"Primary aphid parasitoid",217346.948275862
240,367,"Primary aphid parasitoid",73160.8103448276
240,378,"Secondary aphid parasitoid",179535.931034483
240,374,"Primary aphid parasitoid",382575.206896552
240,369,"Primary aphid parasitoid",286388.724137931
240,365,"Primary aphid parasitoid",506873.827586207
240,381,"Secondary aphid parasitoid",1182637.70689655
240,380,"Secondary aphid parasitoid",112739.931034483
240,370,"Primary aphid parasitoid",306023.620689655
240,470,"Leaf-miner parasitoid",879179.439655172
240,445,"Leaf-miner parasitoid",2351730.01724138
240,412,"Leaf-miner parasitoid",44968.5689655172
240,429,"Leaf-miner parasitoid",12793.8125
240,457,"Leaf-miner parasitoid",100438.625
240,438,"Leaf-miner parasitoid",433137.034482759
240,469,"Leaf-miner parasitoid",145943.189655172
240,422,"Leaf-miner parasitoid",136069.327586207
240,196,"Flower-visiting",5032.12068965517
240,514,"Butterfly",472.758620689655
240,516,"Butterfly",358.23275862069
240,523,"Butterfly",269.034482758621
240,495,"Seed-feeding bird",57.2521551724138
240,496,"Seed-feeding bird",415.974137931035
240,497,"Seed-feeding bird",47.7101293103448
