lower,upper,weight
01PLANT.Hogweed,08BIRD.Carduelis cannabina,0.0192
01PLANT.Hogweed,08BIRD.Carduelis cannabina,0.0192
01PLANT.Knotgrass sp,08BIRD.Carduelis cannabina,0.000384
01PLANT.Knotgrass sp,08BIRD.Carduelis cannabina,0.000384
01PLANT.Knotgrass sp,08BIRD.Carduelis cannabina,0.000384
01PLANT.Knotgrass sp,08BIRD.Carduelis cannabina,0.000384
01PLANT.Lesser Burdock,08BIRD.Carduelis cannabina,1.85E-05
01PLANT.Mayweed sp,08BIRD.Carduelis cannabina,0.067
01PLANT.Mayweed sp,08BIRD.Carduelis cannabina,0.067
01PLANT.Mayweed sp,08BIRD.Carduelis cannabina,0.067
01PLANT.Mayweed sp,08BIRD.Carduelis cannabina,0.067
01PLANT.Mayweed sp,08BIRD.Carduelis cannabina,0.067
01PLANT.Mayweed sp,08BIRD.Carduelis cannabina,0.067
01PLANT.Mayweed sp,08BIRD.Carduelis cannabina,0.067
01PLANT.Meadow Buttercup,08BIRD.Carduelis cannabina,0.00206
01PLANT.Nipplewort,08BIRD.Carduelis cannabina,4.08E-07
01PLANT.Nipplewort,08BIRD.Carduelis cannabina,4.08E-07
01PLANT.Oak,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Oak,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Oak,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Oak,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Persicaria sp,08BIRD.Carduelis cannabina,0.823114339
01PLANT.Persicaria sp,08BIRD.Carduelis cannabina,0.823114339
01PLANT.Persicaria sp,08BIRD.Carduelis cannabina,0.823114339
01PLANT.Persicaria sp,08BIRD.Carduelis cannabina,0.823114339
01PLANT.Red Dead-nettle,08BIRD.Carduelis cannabina,0.0243
01PLANT.Red Dead-nettle,08BIRD.Carduelis cannabina,0.0243
01PLANT.Rose sp,08BIRD.Carduelis cannabina,0.000612
01PLANT.Rough Chervil,08BIRD.Carduelis cannabina,0.00691
01PLANT.Rough Chervil,08BIRD.Carduelis cannabina,0.00691
01PLANT.Selfheal,08BIRD.Carduelis cannabina,0.002012249
01PLANT.Shepherd's Purse,08BIRD.Carduelis cannabina,0.266111422
01PLANT.Shepherd's Purse,08BIRD.Carduelis cannabina,0.266111422
01PLANT.Sow-thistle sp,08BIRD.Carduelis cannabina,0.081
01PLANT.Sow-thistle sp,08BIRD.Carduelis cannabina,0.081
01PLANT.Sow-thistle sp,08BIRD.Carduelis cannabina,0.081
01PLANT.Sow-thistle sp,08BIRD.Carduelis cannabina,0.081
01PLANT.Sow-thistle sp,08BIRD.Carduelis cannabina,0.081
01PLANT.Sow-thistle sp,08BIRD.Carduelis cannabina,0.081
01PLANT.Sow-thistle sp,08BIRD.Carduelis cannabina,0.081
01PLANT.Sow-thistle sp,08BIRD.Carduelis cannabina,0.081
01PLANT.Spear Thistle,08BIRD.Carduelis cannabina,0.00135
01PLANT.Spear Thistle,08BIRD.Carduelis cannabina,0.00135
01PLANT.Spear Thistle,08BIRD.Carduelis cannabina,0.00135
01PLANT.Spear Thistle,08BIRD.Carduelis cannabina,0.00135
01PLANT.Spear Thistle,08BIRD.Carduelis cannabina,0.00135
01PLANT.Spear Thistle,08BIRD.Carduelis cannabina,0.00135
01PLANT.Spear Thistle,08BIRD.Carduelis cannabina,0.00135
01PLANT.Stinging Nettle,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Stinging Nettle,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Stinging Nettle,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Stinging Nettle,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Stinging Nettle,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Stinging Nettle,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Stinging Nettle,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Traveller's Joy,08BIRD.Carduelis cannabina,0.00126
01PLANT.Wall Speedwell,08BIRD.Carduelis cannabina,0.00409
01PLANT.Wall Speedwell,08BIRD.Carduelis cannabina,0.00409
01PLANT.Willowherb sp,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Willowherb sp,08BIRD.Carduelis cannabina,0.027010833
01PLANT.zCROP Wheat,08BIRD.Carduelis cannabina,0.027010833
01PLANT.zCROP Wheat,08BIRD.Carduelis cannabina,0.027010833
01PLANT.Autumn Hawkbit,08BIRD.Carduelis carduelis,2.00E-05
01PLANT.Autumn Hawkbit,08BIRD.Carduelis carduelis,2.00E-05
01PLANT.Black Bindweed,08BIRD.Carduelis carduelis,0.000396
01PLANT.Blackthorn,08BIRD.Carduelis carduelis,7.269602684
01PLANT.Blackthorn,08BIRD.Carduelis carduelis,7.269602684
01PLANT.Blackthorn,08BIRD.Carduelis carduelis,7.269602684
01PLANT.Blackthorn,08BIRD.Carduelis carduelis,7.269602684
01PLANT.Bramble,08BIRD.Carduelis carduelis,1.048853815
01PLANT.Bramble,08BIRD.Carduelis carduelis,1.048853815
01PLANT.Bramble,08BIRD.Carduelis carduelis,1.048853815
01PLANT.Bramble,08BIRD.Carduelis carduelis,1.048853815
01PLANT.Bramble,08BIRD.Carduelis carduelis,1.048853815
01PLANT.Chenopodium sp,08BIRD.Carduelis carduelis,61.09371052
01PLANT.Chenopodium sp,08BIRD.Carduelis carduelis,61.09371052
01PLANT.Chenopodium sp,08BIRD.Carduelis carduelis,14.66008334
01PLANT.Chenopodium sp,08BIRD.Carduelis carduelis,61.09371052
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.025
01PLANT.Clover sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Common Mouse-ear,08BIRD.Carduelis carduelis,0.452393611
01PLANT.Common Mouse-ear,08BIRD.Carduelis carduelis,0.452393611
01PLANT.Common Mouse-ear,08BIRD.Carduelis carduelis,0.452393611
01PLANT.Common Mouse-ear,08BIRD.Carduelis carduelis,0.452393611
01PLANT.Common Mouse-ear,08BIRD.Carduelis carduelis,0.452393611
01PLANT.Common Poppy,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Common Poppy,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Corn Sowthistle,08BIRD.Carduelis carduelis,0.0136
01PLANT.Corn Sowthistle,08BIRD.Carduelis carduelis,0.0202
01PLANT.Cow Parsley,08BIRD.Carduelis carduelis,0.0219
01PLANT.Cow Parsley,08BIRD.Carduelis carduelis,0.0219
01PLANT.Cow Parsley,08BIRD.Carduelis carduelis,0.0219
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Buttercup,08BIRD.Carduelis carduelis,0.548791051
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.868249312
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Creeping Thistle,08BIRD.Carduelis carduelis,0.0646
01PLANT.Dandelion,08BIRD.Carduelis carduelis,0.00553
01PLANT.Dandelion,08BIRD.Carduelis carduelis,0.00553
01PLANT.Dandelion,08BIRD.Carduelis carduelis,0.00553
01PLANT.Dandelion,08BIRD.Carduelis carduelis,0.00553
01PLANT.Dandelion,08BIRD.Carduelis carduelis,0.00553
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.272348207
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.272348207
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.272348207
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.272348207
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.272348207
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.272348207
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.492940394
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.272348207
01PLANT.Dock sp,08BIRD.Carduelis carduelis,0.272348207
01PLANT.Dog's Mercury,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Field Forget-me-not,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Field Forget-me-not,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Field Forget-me-not,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.1175
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Grass sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Ground Ivy,08BIRD.Carduelis carduelis,0.016942768
01PLANT.Ground Ivy,08BIRD.Carduelis carduelis,0.016942768
01PLANT.Hawkish Complex sp,08BIRD.Carduelis carduelis,0.00648
01PLANT.Hawthorn,08BIRD.Carduelis carduelis,10.89553487
01PLANT.Hawthorn,08BIRD.Carduelis carduelis,10.89553487
01PLANT.Hawthorn,08BIRD.Carduelis carduelis,10.89553487
01PLANT.Hawthorn,08BIRD.Carduelis carduelis,10.89553487
01PLANT.Hawthorn,08BIRD.Carduelis carduelis,10.89553487
01PLANT.Hogweed,08BIRD.Carduelis carduelis,0.443710605
01PLANT.Hogweed,08BIRD.Carduelis carduelis,0.443710605
01PLANT.Hogweed,08BIRD.Carduelis carduelis,0.443710605
01PLANT.Hogweed,08BIRD.Carduelis carduelis,0.443710605
01PLANT.Knotgrass sp,08BIRD.Carduelis carduelis,0.00137
01PLANT.Knotgrass sp,08BIRD.Carduelis carduelis,0.00137
01PLANT.Knotgrass sp,08BIRD.Carduelis carduelis,0.018
01PLANT.Knotgrass sp,08BIRD.Carduelis carduelis,0.00137
01PLANT.Knotgrass sp,08BIRD.Carduelis carduelis,0.00137
01PLANT.Lesser Burdock,08BIRD.Carduelis carduelis,0.00396
01PLANT.Mayweed sp,08BIRD.Carduelis carduelis,14.36710567
01PLANT.Mayweed sp,08BIRD.Carduelis carduelis,14.36710567
01PLANT.Mayweed sp,08BIRD.Carduelis carduelis,14.36710567
01PLANT.Mayweed sp,08BIRD.Carduelis carduelis,14.36710567
01PLANT.Mayweed sp,08BIRD.Carduelis carduelis,14.36710567
01PLANT.Mayweed sp,08BIRD.Carduelis carduelis,14.36710567
01PLANT.Mayweed sp,08BIRD.Carduelis carduelis,3.564103505
01PLANT.Mayweed sp,08BIRD.Carduelis carduelis,14.36710567
01PLANT.Meadow Buttercup,08BIRD.Carduelis carduelis,0.0478
01PLANT.Nipplewort,08BIRD.Carduelis carduelis,8.75E-05
01PLANT.Nipplewort,08BIRD.Carduelis carduelis,8.75E-05
01PLANT.Oak,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Oak,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Oak,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Oak,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Persicaria sp,08BIRD.Carduelis carduelis,2.941343182
01PLANT.Persicaria sp,08BIRD.Carduelis carduelis,2.941343182
01PLANT.Persicaria sp,08BIRD.Carduelis carduelis,2.941343182
01PLANT.Persicaria sp,08BIRD.Carduelis carduelis,0.260681754
01PLANT.Persicaria sp,08BIRD.Carduelis carduelis,2.941343182
01PLANT.Pineappleweed,08BIRD.Carduelis carduelis,0.306070469
01PLANT.Red Dead-nettle,08BIRD.Carduelis carduelis,0.562153942
01PLANT.Red Dead-nettle,08BIRD.Carduelis carduelis,0.0925
01PLANT.Red Dead-nettle,08BIRD.Carduelis carduelis,0.562153942
01PLANT.Rose sp,08BIRD.Carduelis carduelis,0.0788
01PLANT.Rough Chervil,08BIRD.Carduelis carduelis,0.160126869
01PLANT.Rough Chervil,08BIRD.Carduelis carduelis,0.160126869
01PLANT.Selfheal,08BIRD.Carduelis carduelis,0.046614123
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,17.36296187
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,17.36296187
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,17.36296187
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,17.36296187
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,17.36296187
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,17.36296187
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,2.963831772
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,17.36296187
01PLANT.Sow-thistle sp,08BIRD.Carduelis carduelis,17.36296187
01PLANT.Spear Thistle,08BIRD.Carduelis carduelis,0.290190648
01PLANT.Spear Thistle,08BIRD.Carduelis carduelis,0.290190648
01PLANT.Spear Thistle,08BIRD.Carduelis carduelis,0.290190648
01PLANT.Spear Thistle,08BIRD.Carduelis carduelis,0.290190648
01PLANT.Spear Thistle,08BIRD.Carduelis carduelis,0.290190648
01PLANT.Spear Thistle,08BIRD.Carduelis carduelis,0.290190648
01PLANT.Spear Thistle,08BIRD.Carduelis carduelis,0.290190648
01PLANT.Stinging Nettle,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Stinging Nettle,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Stinging Nettle,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Stinging Nettle,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Stinging Nettle,08BIRD.Carduelis carduelis,0.1175
01PLANT.Stinging Nettle,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Stinging Nettle,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Stinging Nettle,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Traveller's Joy,08BIRD.Carduelis carduelis,0.0291
01PLANT.Willowherb sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Willowherb sp,08BIRD.Carduelis carduelis,0.625710833
01PLANT.zCROP Wheat,08BIRD.Carduelis carduelis,0.625710833
01PLANT.zCROP Wheat,08BIRD.Carduelis carduelis,0.625710833
01PLANT.Autumn Hawkbit,08BIRD.Carduelis chloris,1.69E-06
01PLANT.Autumn Hawkbit,08BIRD.Carduelis chloris,1.69E-06
01PLANT.Black Bindweed,08BIRD.Carduelis chloris,0.002347
01PLANT.Blackthorn,08BIRD.Carduelis chloris,0.25372341
01PLANT.Blackthorn,08BIRD.Carduelis chloris,0.25372341
01PLANT.Blackthorn,08BIRD.Carduelis chloris,0.25372341
01PLANT.Blackthorn,08BIRD.Carduelis chloris,0.25372341
01PLANT.Bramble,08BIRD.Carduelis chloris,0.0748
01PLANT.Bramble,08BIRD.Carduelis chloris,0.0748
01PLANT.Bramble,08BIRD.Carduelis chloris,0.0748
01PLANT.Bramble,08BIRD.Carduelis chloris,0.0748
01PLANT.Bramble,08BIRD.Carduelis chloris,0.0748
01PLANT.Bush Vetch,08BIRD.Carduelis chloris,0.000131
01PLANT.Bush Vetch,08BIRD.Carduelis chloris,0.000131
01PLANT.Charlock,08BIRD.Carduelis chloris,4.643704701
01PLANT.Charlock,08BIRD.Carduelis chloris,4.643704701
01PLANT.Charlock,08BIRD.Carduelis chloris,4.643704701
01PLANT.Charlock,08BIRD.Carduelis chloris,4.643704701
01PLANT.Charlock,08BIRD.Carduelis chloris,4.643704701
01PLANT.Chenopodium sp,08BIRD.Carduelis chloris,0.261639109
01PLANT.Chenopodium sp,08BIRD.Carduelis chloris,0.261639109
01PLANT.Chenopodium sp,08BIRD.Carduelis chloris,0.261639109
01PLANT.Cleavers,08BIRD.Carduelis chloris,0.080263917
01PLANT.Cleavers,08BIRD.Carduelis chloris,0.080263917
01PLANT.Cleavers,08BIRD.Carduelis chloris,0.080263917
01PLANT.Cleavers,08BIRD.Carduelis chloris,0.080263917
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Clover sp,08BIRD.Carduelis chloris,0.05791
01PLANT.Common Mouse-ear,08BIRD.Carduelis chloris,0.03937
01PLANT.Common Mouse-ear,08BIRD.Carduelis chloris,0.03937
01PLANT.Common Mouse-ear,08BIRD.Carduelis chloris,0.03937
01PLANT.Common Mouse-ear,08BIRD.Carduelis chloris,0.03937
01PLANT.Common Mouse-ear,08BIRD.Carduelis chloris,0.03937
01PLANT.Corn Sowthistle,08BIRD.Carduelis chloris,0.002268
01PLANT.Cow Parsley,08BIRD.Carduelis chloris,0.002356
01PLANT.Cow Parsley,08BIRD.Carduelis chloris,0.002356
01PLANT.Cow Parsley,08BIRD.Carduelis chloris,0.002356
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Buttercup,08BIRD.Carduelis chloris,0.0632
01PLANT.Creeping Cinquefoil,08BIRD.Carduelis chloris,0.000902
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Creeping Thistle,08BIRD.Carduelis chloris,0.05164
01PLANT.Cut-leaved Crane's-bill,08BIRD.Carduelis chloris,0.0364
01PLANT.Dandelion,08BIRD.Carduelis chloris,0.001325
01PLANT.Dandelion,08BIRD.Carduelis chloris,0.001325
01PLANT.Dandelion,08BIRD.Carduelis chloris,0.001325
01PLANT.Dandelion,08BIRD.Carduelis chloris,0.001325
01PLANT.Dandelion,08BIRD.Carduelis chloris,0.001325
01PLANT.Dock sp,08BIRD.Carduelis chloris,0.271203164
01PLANT.Dock sp,08BIRD.Carduelis chloris,0.271203164
01PLANT.Dock sp,08BIRD.Carduelis chloris,0.271203164
01PLANT.Dock sp,08BIRD.Carduelis chloris,0.271203164
01PLANT.Dock sp,08BIRD.Carduelis chloris,0.271203164
01PLANT.Dock sp,08BIRD.Carduelis chloris,0.271203164
01PLANT.Dock sp,08BIRD.Carduelis chloris,0.271203164
01PLANT.Dock sp,08BIRD.Carduelis chloris,0.271203164
01PLANT.Dog's Mercury,08BIRD.Carduelis chloris,0.052242917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Grass sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Ground Ivy,08BIRD.Carduelis chloris,0.00141
01PLANT.Ground Ivy,08BIRD.Carduelis chloris,0.00141
01PLANT.Hairy Tare,08BIRD.Carduelis chloris,0.02169
01PLANT.Hawkish Complex sp,08BIRD.Carduelis chloris,0.002516
01PLANT.Hawthorn,08BIRD.Carduelis chloris,0.425874554
01PLANT.Hawthorn,08BIRD.Carduelis chloris,0.425874554
01PLANT.Hawthorn,08BIRD.Carduelis chloris,0.425874554
01PLANT.Hawthorn,08BIRD.Carduelis chloris,0.425874554
01PLANT.Hawthorn,08BIRD.Carduelis chloris,0.425874554
01PLANT.Herb Bennet,08BIRD.Carduelis chloris,0.000522
01PLANT.Herb Robert,08BIRD.Carduelis chloris,0.0158
01PLANT.Herb Robert,08BIRD.Carduelis chloris,0.0158
01PLANT.Hogweed,08BIRD.Carduelis chloris,0.037158
01PLANT.Hogweed,08BIRD.Carduelis chloris,0.037158
01PLANT.Hogweed,08BIRD.Carduelis chloris,0.037158
01PLANT.Hogweed,08BIRD.Carduelis chloris,0.037158
01PLANT.Knotgrass sp,08BIRD.Carduelis chloris,0.012066109
01PLANT.Knotgrass sp,08BIRD.Carduelis chloris,0.012066109
01PLANT.Knotgrass sp,08BIRD.Carduelis chloris,0.012066109
01PLANT.Knotgrass sp,08BIRD.Carduelis chloris,0.012066109
01PLANT.Lesser Burdock,08BIRD.Carduelis chloris,0.000334
01PLANT.Lesser Trefoil,08BIRD.Carduelis chloris,0.00045
01PLANT.Mayweed sp,08BIRD.Carduelis chloris,2.046757909
01PLANT.Mayweed sp,08BIRD.Carduelis chloris,2.046757909
01PLANT.Mayweed sp,08BIRD.Carduelis chloris,2.046757909
01PLANT.Mayweed sp,08BIRD.Carduelis chloris,2.046757909
01PLANT.Mayweed sp,08BIRD.Carduelis chloris,2.046757909
01PLANT.Mayweed sp,08BIRD.Carduelis chloris,2.046757909
01PLANT.Mayweed sp,08BIRD.Carduelis chloris,2.046757909
01PLANT.Meadow Buttercup,08BIRD.Carduelis chloris,0.00859
01PLANT.Nipplewort,08BIRD.Carduelis chloris,0.00027237
01PLANT.Nipplewort,08BIRD.Carduelis chloris,0.00027237
01PLANT.Oak,08BIRD.Carduelis chloris,0.080263917
01PLANT.Oak,08BIRD.Carduelis chloris,0.080263917
01PLANT.Oak,08BIRD.Carduelis chloris,0.080263917
01PLANT.Oak,08BIRD.Carduelis chloris,0.080263917
01PLANT.Persicaria sp,08BIRD.Carduelis chloris,1.807310489
01PLANT.Persicaria sp,08BIRD.Carduelis chloris,1.807310489
01PLANT.Persicaria sp,08BIRD.Carduelis chloris,1.807310489
01PLANT.Persicaria sp,08BIRD.Carduelis chloris,1.807310489
01PLANT.Red Dead-nettle,08BIRD.Carduelis chloris,0.0469
01PLANT.Red Dead-nettle,08BIRD.Carduelis chloris,0.0469
01PLANT.Rose sp,08BIRD.Carduelis chloris,0.029005016
01PLANT.Rough Chervil,08BIRD.Carduelis chloris,0.040737128
01PLANT.Rough Chervil,08BIRD.Carduelis chloris,0.040737128
01PLANT.Selfheal,08BIRD.Carduelis chloris,0.00389
01PLANT.Shepherd's Purse,08BIRD.Carduelis chloris,0.326234749
01PLANT.Shepherd's Purse,08BIRD.Carduelis chloris,0.326234749
01PLANT.Sow-thistle sp,08BIRD.Carduelis chloris,1.845633255
01PLANT.Sow-thistle sp,08BIRD.Carduelis chloris,1.845633255
01PLANT.Sow-thistle sp,08BIRD.Carduelis chloris,1.845633255
01PLANT.Sow-thistle sp,08BIRD.Carduelis chloris,1.845633255
01PLANT.Sow-thistle sp,08BIRD.Carduelis chloris,1.845633255
01PLANT.Sow-thistle sp,08BIRD.Carduelis chloris,1.845633255
01PLANT.Sow-thistle sp,08BIRD.Carduelis chloris,1.845633255
01PLANT.Sow-thistle sp,08BIRD.Carduelis chloris,1.845633255
01PLANT.Spear Thistle,08BIRD.Carduelis chloris,0.185933168
01PLANT.Spear Thistle,08BIRD.Carduelis chloris,0.185933168
01PLANT.Spear Thistle,08BIRD.Carduelis chloris,0.185933168
01PLANT.Spear Thistle,08BIRD.Carduelis chloris,0.185933168
01PLANT.Spear Thistle,08BIRD.Carduelis chloris,0.185933168
01PLANT.Spear Thistle,08BIRD.Carduelis chloris,0.185933168
01PLANT.Spear Thistle,08BIRD.Carduelis chloris,0.185933168
01PLANT.Traveller's Joy,08BIRD.Carduelis chloris,0.00848
01PLANT.Willowherb sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.Willowherb sp,08BIRD.Carduelis chloris,0.080263917
01PLANT.zCROP Wheat,08BIRD.Carduelis chloris,2.87776677
01PLANT.zCROP Wheat,08BIRD.Carduelis chloris,2.87776677
01PLANT.Black Bindweed,08BIRD.Columba palumbus,0.0004462
01PLANT.Bramble,08BIRD.Columba palumbus,0.273335
01PLANT.Bramble,08BIRD.Columba palumbus,0.273335
01PLANT.Bramble,08BIRD.Columba palumbus,0.273335
01PLANT.Bramble,08BIRD.Columba palumbus,0.273335
01PLANT.Bramble,08BIRD.Columba palumbus,0.273335
